participant_ID,position,validity,trial,phase,response,rt
P152,right,valid,29,exhale,correct,0.3915734
P152,right,valid,30,exhale,correct,0.4949179
P152,left,valid,31,exhale,correct,0.3291774
P152,right,valid,32,exhale,correct,0.3482431
P152,left,invalid,33,exhale,correct,0.4557161
P152,catch,catch,34,exhale,correct,NA
P152,right,valid,35,exhale,correct,0.4397627
P152,left,invalid,36,exhale,correct,0.4199246
P152,right,invalid,37,exhale,correct,0.3006812
P152,right,invalid,38,exhale,correct,0.4465014
P152,right,valid,39,exhale,correct,0.368092
P152,right,invalid,40,exhale,correct,0.4115423
P152,catch,catch,41,exhale,correct,NA
P152,left,valid,42,exhale,correct,0.4415325
P152,catch,catch,43,exhale,correct,NA
P152,right,invalid,44,exhale,correct,0.4655401
P152,right,invalid,45,exhale,correct,0.3452708
P152,right,valid,46,exhale,correct,0.3295254
P152,left,valid,47,exhale,correct,0.3860423
P152,left,invalid,48,exhale,correct,0.4047621
P152,catch,catch,49,exhale,correct,NA
P152,left,valid,50,exhale,correct,0.3005823
P152,left,valid,51,exhale,correct,0.3832784
P152,left,invalid,52,exhale,correct,0.4207793
P152,left,valid,53,exhale,correct,0.3307329
P152,catch,catch,54,exhale,correct,NA
P152,right,invalid,55,exhale,correct,0.4409849
P152,left,valid,56,exhale,correct,0.4029651
P152,right,valid,57,exhale,correct,0.4524952
P152,left,invalid,58,exhale,correct,0.3700518
P152,right,invalid,59,exhale,correct,0.3555534
P152,catch,catch,0,inhale,correct,NA
P152,catch,catch,1,inhale,correct,NA
P152,right,invalid,2,inhale,correct,0.3949921
P152,right,invalid,3,inhale,correct,0.2958709
P152,left,valid,4,inhale,correct,0.4250012
P152,left,invalid,5,inhale,correct,0.3990199
P152,right,valid,6,inhale,correct,0.3471007
P152,left,invalid,7,inhale,correct,0.3890566
P152,left,valid,8,inhale,correct,0.3727059
P152,left,invalid,9,inhale,correct,0.36846
P152,right,invalid,10,inhale,correct,0.3716625
P152,left,invalid,11,inhale,correct,0.2995944
P152,right,valid,12,inhale,correct,0.3844513
P152,catch,catch,13,inhale,correct,NA
P152,left,invalid,14,inhale,correct,0.4418608
P152,left,valid,15,inhale,correct,0.3645209
P152,catch,catch,16,inhale,correct,NA
P152,catch,catch,17,inhale,correct,NA
P152,right,invalid,18,inhale,correct,0.9532245
P152,catch,catch,19,inhale,correct,NA
P152,right,invalid,20,inhale,correct,0.4046846
P152,left,valid,21,inhale,correct,0.3804142
P152,right,valid,22,inhale,correct,0.5861436
P152,left,invalid,23,inhale,correct,0.30532
P152,right,valid,24,inhale,correct,0.3592637
P152,left,invalid,25,inhale,correct,0.3579608
P152,left,valid,26,inhale,correct,0.3633085
P152,right,valid,27,inhale,correct,0.2710472
P152,catch,catch,28,inhale,correct,NA
P152,right,valid,29,inhale,correct,0.3989294
P152,right,valid,30,inhale,correct,0.3598146
P152,left,valid,31,inhale,correct,0.34861
P152,right,valid,32,inhale,correct,0.3354711
P152,left,invalid,33,inhale,correct,0.3729648
P152,catch,catch,34,inhale,correct,NA
P152,right,valid,35,inhale,correct,0.3630441
P152,left,invalid,36,inhale,correct,0.4565848
P152,right,invalid,37,inhale,correct,0.3100211
P152,right,invalid,38,inhale,correct,0.3311441
P152,right,valid,39,inhale,correct,0.3547105
P152,right,invalid,40,inhale,correct,0.3367472
P152,catch,catch,41,inhale,correct,NA
P152,left,valid,42,inhale,correct,0.4702294
P152,catch,catch,43,inhale,correct,NA
P152,right,invalid,44,inhale,correct,0.3544089
P152,right,invalid,45,inhale,correct,0.3957723
P152,right,valid,46,inhale,correct,0.3655041
P152,left,valid,47,inhale,correct,0.4216033
P152,left,invalid,48,inhale,correct,0.548012
P152,catch,catch,49,inhale,correct,NA
P152,left,valid,50,inhale,correct,0.4285958
P152,left,valid,51,inhale,correct,0.2862335
P152,left,invalid,52,inhale,correct,0.2272441
P152,left,valid,53,inhale,correct,0.36927
P152,catch,catch,54,inhale,correct,NA
P152,right,invalid,55,inhale,correct,0.4763813
P152,left,valid,56,inhale,correct,0.4229128
P152,right,valid,57,inhale,correct,0.355844
P152,left,invalid,58,inhale,correct,0.2903895
P152,right,invalid,59,inhale,correct,0.2882017
P153,catch,catch,0,inhale,correct,NA
P153,catch,catch,1,inhale,correct,NA
P153,right,invalid,2,inhale,correct,0.4230174
P153,right,invalid,3,inhale,correct,0.322965
P153,left,valid,4,inhale,correct,0.3164094
P153,left,invalid,5,inhale,correct,0.3075366
P153,right,valid,6,inhale,correct,0.3087392
P153,left,invalid,7,inhale,correct,0.1915785
P153,left,valid,8,inhale,correct,0.291207
P153,left,invalid,9,inhale,correct,0.4405971
P153,right,invalid,10,inhale,correct,0.3816541
P153,left,invalid,11,inhale,correct,0.3483983
P153,right,valid,12,inhale,correct,0.2983958
P153,catch,catch,13,inhale,incorrect,0.2925231
P153,left,invalid,14,inhale,correct,0.3499112
P153,left,valid,15,inhale,correct,0.3280856
P153,catch,catch,16,inhale,correct,NA
P153,catch,catch,17,inhale,correct,NA
P153,right,invalid,18,inhale,correct,0.379935
P153,catch,catch,19,inhale,correct,NA
P153,right,invalid,20,inhale,correct,0.3601318
P153,left,valid,21,inhale,correct,0.38776
P153,right,valid,22,inhale,correct,0.3167067
P153,left,invalid,23,inhale,correct,0.3466427
P153,right,valid,24,inhale,correct,0.3999804
P153,left,invalid,25,inhale,correct,0.385129
P153,left,valid,26,inhale,correct,0.2808478
P153,right,valid,27,inhale,correct,0.5335748
P153,catch,catch,28,inhale,correct,NA
P153,right,valid,29,inhale,correct,0.2935015
P153,right,valid,30,inhale,correct,0.3370483
P153,left,valid,31,inhale,correct,0.3265743
P153,right,valid,32,inhale,correct,0.4090204
P153,left,invalid,33,inhale,correct,0.2618511
P153,catch,catch,34,inhale,correct,NA
P153,right,valid,35,inhale,correct,0.3277403
P153,left,invalid,36,inhale,correct,0.3567476
P153,right,invalid,37,inhale,correct,0.3422073
P153,right,invalid,38,inhale,correct,0.2870607
P153,right,valid,39,inhale,correct,0.2000049
P153,right,invalid,40,inhale,correct,0.3001305
P153,catch,catch,41,inhale,correct,NA
P153,left,valid,42,inhale,correct,0.3570519
P153,catch,catch,43,inhale,correct,NA
P153,right,invalid,44,inhale,correct,0.3306117
P153,right,invalid,45,inhale,correct,0.311504
P153,right,valid,46,inhale,correct,0.3649852
P153,left,valid,47,inhale,correct,0.2760592
P153,left,invalid,48,inhale,correct,0.3560529
P153,catch,catch,49,inhale,correct,NA
P153,left,valid,50,inhale,correct,0.2238347
P153,left,valid,51,inhale,correct,0.3902919
P153,left,invalid,52,inhale,correct,0.2841169
P153,left,valid,53,inhale,correct,0.28291
P153,catch,catch,54,inhale,incorrect,0.2088821
P153,right,invalid,55,inhale,correct,0.4528584
P153,left,valid,56,inhale,correct,0.3360947
P153,right,valid,57,inhale,correct,0.2986068
P153,left,invalid,58,inhale,correct,0.3478405
P153,right,invalid,59,inhale,correct,0.3856015
P153,catch,catch,0,exhale,correct,NA
P153,catch,catch,1,exhale,correct,NA
P153,right,invalid,2,exhale,correct,0.4438029
P153,right,invalid,3,exhale,correct,0.3511914
P153,left,valid,4,exhale,correct,0.4119454
P153,left,invalid,5,exhale,correct,0.3416556
P153,right,valid,6,exhale,correct,0.4668736
P153,left,invalid,7,exhale,correct,0.3700523
P153,left,valid,8,exhale,correct,0.3272854
P153,left,invalid,9,exhale,correct,0.5728489
P153,right,invalid,10,exhale,correct,0.2767005
P153,left,invalid,11,exhale,correct,0.2465256
P153,right,valid,12,exhale,correct,0.2936234
P153,catch,catch,13,exhale,incorrect,0.2779703
P153,left,invalid,14,exhale,correct,0.3372388
P153,left,valid,15,exhale,correct,0.3386348
P153,catch,catch,16,exhale,correct,NA
P153,catch,catch,17,exhale,correct,NA
P153,right,invalid,18,exhale,correct,0.4232448
P153,catch,catch,19,exhale,correct,NA
P153,right,invalid,20,exhale,correct,0.3340152
P153,left,valid,21,exhale,correct,0.3560577
P153,right,valid,22,exhale,correct,0.1886025
P153,left,invalid,23,exhale,correct,0.4383068
P153,right,valid,24,exhale,correct,0.5455506
P153,left,invalid,25,exhale,correct,0.3175444
P153,left,valid,26,exhale,correct,0.3034684
P153,right,valid,27,exhale,correct,0.2196228
P153,catch,catch,28,exhale,incorrect,0.2871552
P153,right,valid,29,exhale,correct,0.3511651
P153,right,valid,30,exhale,correct,0.3439481
P153,left,valid,31,exhale,correct,0.2853456
P153,right,valid,32,exhale,correct,0.296977
P153,left,invalid,33,exhale,correct,0.3193953
P153,catch,catch,34,exhale,correct,NA
P153,right,valid,35,exhale,correct,0.2986001
P153,left,invalid,36,exhale,correct,0.3548105
P153,right,invalid,37,exhale,correct,0.3859877
P153,right,invalid,38,exhale,correct,0.1899791
P153,right,valid,39,exhale,correct,0.3065858
P153,right,invalid,40,exhale,correct,0.2923462
P153,catch,catch,41,exhale,correct,NA
P153,left,valid,42,exhale,correct,0.3377495
P153,catch,catch,43,exhale,correct,NA
P153,right,invalid,44,exhale,correct,0.3963998
P153,right,invalid,45,exhale,correct,0.4065806
P153,right,valid,46,exhale,correct,0.3410409
P153,left,valid,47,exhale,correct,0.596626
P153,left,invalid,48,exhale,correct,0.4313574
P153,catch,catch,49,exhale,incorrect,0.3625785
P153,left,valid,50,exhale,correct,0.3766663
P153,left,valid,51,exhale,correct,0.3636588
P153,left,invalid,52,exhale,correct,0.3695018
P153,left,valid,53,exhale,correct,0.3267327
P153,catch,catch,54,exhale,correct,NA
P153,right,invalid,55,exhale,correct,0.4227533
P153,left,valid,56,exhale,correct,0.3862452
P153,right,valid,57,exhale,correct,0.3240732
P153,left,invalid,58,exhale,correct,1.2996349
P153,right,invalid,59,exhale,correct,0.3269366
P154,catch,catch,0,exhale,correct,NA
P154,catch,catch,1,exhale,correct,NA
P154,right,invalid,2,exhale,correct,0.3777741
P154,right,invalid,3,exhale,correct,0.4145257
P154,left,valid,4,exhale,correct,0.4754139
P154,left,invalid,5,exhale,correct,0.3898382
P154,right,valid,6,exhale,correct,0.4553549
P154,left,invalid,7,exhale,correct,0.3910533
P154,left,valid,8,exhale,correct,0.3652227
P154,left,invalid,9,exhale,correct,0.4004317
P154,right,invalid,10,exhale,correct,0.4553819
P154,left,invalid,11,exhale,correct,0.3725763
P154,right,valid,12,exhale,correct,0.4057666
P154,catch,catch,13,exhale,correct,NA
P154,left,invalid,14,exhale,correct,0.3774594
P154,left,valid,15,exhale,correct,0.4950575
P154,catch,catch,16,exhale,correct,NA
P154,catch,catch,17,exhale,correct,NA
P154,right,invalid,18,exhale,correct,0.4459164
P154,catch,catch,19,exhale,correct,NA
P154,right,invalid,20,exhale,correct,0.438508
P154,left,valid,21,exhale,correct,0.4868866
P154,right,valid,22,exhale,correct,0.5861533
P154,left,invalid,23,exhale,correct,0.5040751
P154,right,valid,24,exhale,correct,0.390352
P154,left,invalid,25,exhale,correct,0.4340017
P154,left,valid,26,exhale,correct,0.393625
P154,right,valid,27,exhale,correct,0.407175
P154,catch,catch,28,exhale,correct,NA
P154,right,valid,29,exhale,correct,0.3864786
P154,right,valid,30,exhale,correct,0.4096402
P154,left,valid,31,exhale,correct,0.448441
P154,right,valid,32,exhale,correct,0.5539344
P154,left,invalid,33,exhale,correct,0.397608
P154,catch,catch,34,exhale,correct,NA
P154,right,valid,35,exhale,correct,0.4107929
P154,left,invalid,36,exhale,correct,0.4103445
P154,right,invalid,37,exhale,correct,0.4225584
P154,right,invalid,38,exhale,correct,0.4893218
P154,right,valid,39,exhale,correct,0.4210024
P154,right,invalid,40,exhale,correct,0.447945
P154,catch,catch,41,exhale,correct,NA
P154,left,valid,42,exhale,correct,0.422322
P154,catch,catch,43,exhale,correct,NA
P154,right,invalid,44,exhale,correct,0.3821007
P154,right,invalid,45,exhale,correct,0.5279726
P154,right,valid,46,exhale,correct,0.4204575
P154,left,valid,47,exhale,correct,0.5257016
P154,left,invalid,48,exhale,correct,0.4290908
P154,catch,catch,49,exhale,incorrect,0.2907862
P154,left,valid,50,exhale,correct,0.4030798
P154,left,valid,51,exhale,correct,0.3725088
P154,left,invalid,52,exhale,correct,0.4660846
P154,left,valid,53,exhale,correct,0.3589531
P154,catch,catch,54,exhale,correct,NA
P154,right,invalid,55,exhale,correct,0.4262527
P154,left,valid,56,exhale,correct,0.6618573
P154,right,valid,57,exhale,correct,0.4286146
P154,left,invalid,58,exhale,correct,0.3932922
P154,right,invalid,59,exhale,correct,0.4482189
P154,catch,catch,0,inhale,correct,NA
P154,catch,catch,1,inhale,correct,NA
P154,right,invalid,2,inhale,correct,0.4707034
P154,right,invalid,3,inhale,correct,0.4095955
P154,left,valid,4,inhale,correct,0.4494382
P154,left,invalid,5,inhale,correct,0.3805902
P154,right,valid,6,inhale,correct,0.3438219
P154,left,invalid,7,inhale,correct,0.368682
P154,left,valid,8,inhale,correct,0.4222392
P154,left,invalid,9,inhale,correct,0.2974844
P154,right,invalid,10,inhale,correct,0.3349904
P154,left,invalid,11,inhale,correct,0.3968288
P154,right,valid,12,inhale,correct,0.3467693
P154,catch,catch,13,inhale,correct,NA
P154,left,invalid,14,inhale,correct,0.5280744
P154,left,valid,15,inhale,correct,0.4365561
P154,catch,catch,16,inhale,correct,NA
P154,catch,catch,17,inhale,correct,NA
P154,right,invalid,18,inhale,correct,0.4606103
P154,catch,catch,19,inhale,correct,NA
P154,right,invalid,20,inhale,correct,0.5129373
P154,left,valid,21,inhale,correct,0.4479228
P154,right,valid,22,inhale,correct,0.4227645
P154,left,invalid,23,inhale,correct,0.4051396
P154,right,valid,24,inhale,correct,0.4247554
P154,left,invalid,25,inhale,correct,0.4190219
P154,left,valid,26,inhale,correct,0.445427
P154,right,valid,27,inhale,correct,0.5035105
P154,catch,catch,28,inhale,correct,NA
P154,right,valid,29,inhale,correct,0.4246874
P154,right,valid,30,inhale,correct,0.46643
P154,left,valid,31,inhale,correct,0.3680474
P154,right,valid,32,inhale,correct,0.3770772
P154,left,invalid,33,inhale,correct,0.371014
P154,catch,catch,34,inhale,correct,NA
P154,right,valid,35,inhale,correct,0.4427654
P154,left,invalid,36,inhale,correct,0.3772453
P154,right,invalid,37,inhale,correct,0.4068732
P154,right,invalid,38,inhale,correct,0.4129956
P154,right,valid,39,inhale,correct,0.4010773
P154,right,invalid,40,inhale,correct,0.4219458
P154,catch,catch,41,inhale,correct,NA
P154,left,valid,42,inhale,correct,0.4195723
P154,catch,catch,43,inhale,correct,NA
P154,right,invalid,44,inhale,correct,0.3945632
P154,right,invalid,45,inhale,correct,0.4064175
P154,right,valid,46,inhale,correct,0.3766568
P154,left,valid,47,inhale,correct,0.3887647
P154,left,invalid,48,inhale,correct,0.3727833
P154,catch,catch,49,inhale,correct,NA
P154,left,valid,50,inhale,correct,0.3447203
P154,left,valid,51,inhale,correct,0.4198601
P154,left,invalid,52,inhale,correct,0.4739446
P154,left,valid,53,inhale,correct,0.4038045
P154,catch,catch,54,inhale,correct,NA
P154,right,invalid,55,inhale,correct,0.4000063
P154,left,valid,56,inhale,correct,0.4425841
P154,right,valid,57,inhale,correct,0.4032454
P154,left,invalid,58,inhale,correct,0.3703769
P154,right,invalid,59,inhale,correct,0.3849846
P101,catch,catch,0,inhale,correct,NA
P101,catch,catch,1,inhale,correct,NA
P101,up,invalid,2,inhale,correct,0.4367907
P101,up,invalid,3,inhale,correct,0.454274
P101,down,valid,4,inhale,correct,0.4141766
P101,down,invalid,5,inhale,correct,0.4769436
P101,up,valid,6,inhale,correct,0.4320162
P101,down,invalid,7,inhale,correct,0.4528824
P101,down,valid,8,inhale,correct,0.4841304
P101,down,invalid,9,inhale,correct,0.4190738
P101,up,invalid,10,inhale,correct,0.6204225
P101,down,invalid,11,inhale,correct,0.4269793
P101,up,valid,12,inhale,correct,0.494277
P101,catch,catch,13,inhale,correct,NA
P101,down,invalid,14,inhale,correct,0.4442048
P101,down,valid,15,inhale,correct,0.4221217
P101,catch,catch,16,inhale,correct,NA
P101,catch,catch,17,inhale,correct,NA
P101,up,invalid,18,inhale,correct,0.5402131
P101,catch,catch,19,inhale,correct,NA
P101,up,invalid,20,inhale,correct,0.407193
P101,down,valid,21,inhale,correct,0.4693967
P101,up,valid,22,inhale,correct,0.5526982
P101,down,invalid,23,inhale,correct,0.4710159
P101,up,valid,24,inhale,correct,0.425652
P101,down,invalid,25,inhale,correct,0.4977292
P101,down,valid,26,inhale,correct,0.4546671
P101,up,valid,27,inhale,correct,0.5901741
P101,catch,catch,28,inhale,correct,NA
P101,up,valid,29,inhale,correct,0.4932218
P101,up,valid,30,inhale,correct,0.4513291
P101,down,valid,31,inhale,correct,0.4682547
P101,up,valid,32,inhale,correct,0.4282288
P101,down,invalid,33,inhale,correct,0.4207053
P101,catch,catch,34,inhale,correct,NA
P101,up,valid,35,inhale,correct,0.5059105
P101,down,invalid,36,inhale,correct,0.4030987
P101,up,invalid,37,inhale,correct,0.4921966
P101,up,invalid,38,inhale,correct,0.4408752
P101,up,valid,39,inhale,correct,0.3753276
P101,up,invalid,40,inhale,correct,0.436255
P101,catch,catch,41,inhale,incorrect,0.293989
P101,down,valid,42,inhale,correct,0.4833927
P101,catch,catch,43,inhale,correct,NA
P101,up,invalid,44,inhale,correct,0.4965382
P101,up,invalid,45,inhale,correct,0.4947143
P101,up,valid,46,inhale,correct,0.4400619
P101,down,valid,47,inhale,correct,0.4639425
P101,down,invalid,48,inhale,correct,0.4856642
P101,catch,catch,49,inhale,correct,NA
P101,down,valid,50,inhale,correct,0.3876701
P101,down,valid,51,inhale,correct,0.4347082
P101,down,invalid,52,inhale,correct,0.4437411
P101,down,valid,53,inhale,correct,0.4165477
P101,catch,catch,54,inhale,correct,NA
P101,up,invalid,55,inhale,correct,0.4372303
P101,down,valid,56,inhale,correct,0.4298438
P101,up,valid,57,inhale,correct,0.4141603
P101,down,invalid,58,inhale,correct,0.4216591
P101,up,invalid,59,inhale,correct,0.508785
P101,catch,catch,0,exhale,correct,NA
P101,catch,catch,1,exhale,correct,NA
P101,up,invalid,2,exhale,correct,0.4680543
P101,up,invalid,3,exhale,correct,0.5876486
P101,down,valid,4,exhale,correct,0.4392476
P101,down,invalid,5,exhale,correct,0.4635162
P101,up,valid,6,exhale,correct,0.4346071
P101,down,invalid,7,exhale,correct,0.4323741
P101,down,valid,8,exhale,correct,0.4507039
P101,down,invalid,9,exhale,correct,0.4760516
P101,up,invalid,10,exhale,correct,0.4792778
P101,down,invalid,11,exhale,correct,0.478636
P101,up,valid,12,exhale,correct,0.3970649
P101,catch,catch,13,exhale,correct,NA
P101,down,invalid,14,exhale,correct,0.4442423
P101,down,valid,15,exhale,correct,0.4556966
P101,catch,catch,16,exhale,correct,NA
P101,catch,catch,17,exhale,correct,NA
P101,up,invalid,18,exhale,correct,0.4810602
P101,catch,catch,19,exhale,correct,NA
P101,up,invalid,20,exhale,correct,0.9965792
P101,down,valid,21,exhale,correct,0.8873295
P101,up,valid,22,exhale,correct,0.690122
P101,down,invalid,23,exhale,correct,1.0825069
P101,up,valid,24,exhale,correct,0.5426852
P101,down,invalid,25,exhale,correct,0.4556964
P101,down,valid,26,exhale,correct,0.4493862
P101,up,valid,27,exhale,correct,0.3733323
P101,catch,catch,28,exhale,correct,NA
P101,up,valid,29,exhale,correct,0.5486996
